"bkz","freq","date"
323,28,2020-04-01 01:00:00
325,25,2020-04-01 01:00:00
401,211,2020-04-01 01:00:00
402,31,2020-04-01 01:00:00
403,51,2020-04-01 01:00:00
404,51,2020-04-01 01:00:00
405,32,2020-04-01 01:00:00
406,86,2020-04-01 01:00:00
407,52,2020-04-01 01:00:00
408,47,2020-04-01 01:00:00
409,33,2020-04-01 01:00:00
410,152,2020-04-01 01:00:00
411,222,2020-04-01 01:00:00
412,22,2020-04-01 01:00:00
413,109,2020-04-01 01:00:00
414,43,2020-04-01 01:00:00
415,111,2020-04-01 01:00:00
416,225,2020-04-01 01:00:00
417,91,2020-04-01 01:00:00
418,66,2020-04-01 01:00:00
501,112,2020-04-01 01:00:00
502,52,2020-04-01 01:00:00
503,148,2020-04-01 01:00:00
504,352,2020-04-01 01:00:00
505,16,2020-04-01 01:00:00
506,269,2020-04-01 01:00:00
601,261,2020-04-01 01:00:00
603,24,2020-04-01 01:00:00
606,103,2020-04-01 01:00:00
610,132,2020-04-01 01:00:00
611,20,2020-04-01 01:00:00
612,57,2020-04-01 01:00:00
614,3,2020-04-01 01:00:00
616,73,2020-04-01 01:00:00
617,84,2020-04-01 01:00:00
620,25,2020-04-01 01:00:00
621,40,2020-04-01 01:00:00
622,202,2020-04-01 01:00:00
623,39,2020-04-01 01:00:00
701,305,2020-04-01 01:00:00
702,202,2020-04-01 01:00:00
703,290,2020-04-01 01:00:00
704,248,2020-04-01 01:00:00
705,313,2020-04-01 01:00:00
706,649,2020-04-01 01:00:00
707,96,2020-04-01 01:00:00
708,42,2020-04-01 01:00:00
709,215,2020-04-01 01:00:00
801,203,2020-04-01 01:00:00
802,166,2020-04-01 01:00:00
803,115,2020-04-01 01:00:00
804,175,2020-04-01 01:00:00
900,1417,2020-04-01 01:00:00
101,11,2020-04-01 02:00:00
103,13,2020-04-01 02:00:00
104,10,2020-04-01 02:00:00
105,7,2020-04-01 02:00:00
106,22,2020-04-01 02:00:00
107,44,2020-04-01 02:00:00
108,16,2020-04-01 02:00:00
109,62,2020-04-01 02:00:00
201,54,2020-04-01 02:00:00
202,14,2020-04-01 02:00:00
203,1,2020-04-01 02:00:00
204,32,2020-04-01 02:00:00
205,33,2020-04-01 02:00:00
206,25,2020-04-01 02:00:00
207,33,2020-04-01 02:00:00
208,43,2020-04-01 02:00:00
209,32,2020-04-01 02:00:00
210,11,2020-04-01 02:00:00
301,24,2020-04-01 02:00:00
302,58,2020-04-01 02:00:00
303,21,2020-04-01 02:00:00
304,27,2020-04-01 02:00:00
305,183,2020-04-01 02:00:00
306,91,2020-04-01 02:00:00
307,51,2020-04-01 02:00:00
308,48,2020-04-01 02:00:00
309,6,2020-04-01 02:00:00
310,16,2020-04-01 02:00:00
311,15,2020-04-01 02:00:00
312,109,2020-04-01 02:00:00
313,100,2020-04-01 02:00:00
314,29,2020-04-01 02:00:00
315,98,2020-04-01 02:00:00
316,83,2020-04-01 02:00:00
317,111,2020-04-01 02:00:00
318,130,2020-04-01 02:00:00
319,177,2020-04-01 02:00:00
320,82,2020-04-01 02:00:00
321,111,2020-04-01 02:00:00
322,13,2020-04-01 02:00:00
323,28,2020-04-01 02:00:00
325,25,2020-04-01 02:00:00
401,211,2020-04-01 02:00:00
402,31,2020-04-01 02:00:00
403,51,2020-04-01 02:00:00
404,51,2020-04-01 02:00:00
405,32,2020-04-01 02:00:00
406,86,2020-04-01 02:00:00
407,52,2020-04-01 02:00:00
408,47,2020-04-01 02:00:00
409,33,2020-04-01 02:00:00
410,152,2020-04-01 02:00:00
411,222,2020-04-01 02:00:00
412,22,2020-04-01 02:00:00
413,109,2020-04-01 02:00:00
414,43,2020-04-01 02:00:00
415,111,2020-04-01 02:00:00
416,225,2020-04-01 02:00:00
417,91,2020-04-01 02:00:00
418,66,2020-04-01 02:00:00
501,112,2020-04-01 02:00:00
502,52,2020-04-01 02:00:00
503,148,2020-04-01 02:00:00
504,352,2020-04-01 02:00:00
505,16,2020-04-01 02:00:00
506,269,2020-04-01 02:00:00
601,261,2020-04-01 02:00:00
603,24,2020-04-01 02:00:00
606,103,2020-04-01 02:00:00
610,132,2020-04-01 02:00:00
611,20,2020-04-01 02:00:00
612,57,2020-04-01 02:00:00
614,3,2020-04-01 02:00:00
616,73,2020-04-01 02:00:00
617,84,2020-04-01 02:00:00
620,25,2020-04-01 02:00:00
621,40,2020-04-01 02:00:00
622,202,2020-04-01 02:00:00
623,39,2020-04-01 02:00:00
701,305,2020-04-01 02:00:00
702,202,2020-04-01 02:00:00
703,290,2020-04-01 02:00:00
704,248,2020-04-01 02:00:00
705,313,2020-04-01 02:00:00
706,649,2020-04-01 02:00:00
707,96,2020-04-01 02:00:00
708,42,2020-04-01 02:00:00
709,215,2020-04-01 02:00:00
801,203,2020-04-01 02:00:00
802,166,2020-04-01 02:00:00
803,115,2020-04-01 02:00:00
804,175,2020-04-01 02:00:00
900,1417,2020-04-01 02:00:00
101,11,2020-04-01 03:00:00
103,13,2020-04-01 03:00:00
104,10,2020-04-01 03:00:00
105,7,2020-04-01 03:00:00
106,22,2020-04-01 03:00:00
107,44,2020-04-01 03:00:00
108,16,2020-04-01 03:00:00
109,62,2020-04-01 03:00:00
201,54,2020-04-01 03:00:00
202,14,2020-04-01 03:00:00
203,1,2020-04-01 03:00:00
204,32,2020-04-01 03:00:00
205,33,2020-04-01 03:00:00
206,25,2020-04-01 03:00:00
207,33,2020-04-01 03:00:00
208,43,2020-04-01 03:00:00
209,32,2020-04-01 03:00:00
210,11,2020-04-01 03:00:00
301,24,2020-04-01 03:00:00
302,58,2020-04-01 03:00:00
303,21,2020-04-01 03:00:00
304,27,2020-04-01 03:00:00
305,183,2020-04-01 03:00:00
306,91,2020-04-01 03:00:00
307,51,2020-04-01 03:00:00
308,48,2020-04-01 03:00:00
309,6,2020-04-01 03:00:00
310,16,2020-04-01 03:00:00
311,15,2020-04-01 03:00:00
312,109,2020-04-01 03:00:00
313,100,2020-04-01 03:00:00
314,29,2020-04-01 03:00:00
315,98,2020-04-01 03:00:00
316,83,2020-04-01 03:00:00
317,111,2020-04-01 03:00:00
318,130,2020-04-01 03:00:00
319,177,2020-04-01 03:00:00
320,82,2020-04-01 03:00:00
321,111,2020-04-01 03:00:00
322,13,2020-04-01 03:00:00
323,28,2020-04-01 03:00:00
325,25,2020-04-01 03:00:00
401,211,2020-04-01 03:00:00
402,31,2020-04-01 03:00:00
403,51,2020-04-01 03:00:00
404,51,2020-04-01 03:00:00
405,32,2020-04-01 03:00:00
406,86,2020-04-01 03:00:00
407,52,2020-04-01 03:00:00
408,47,2020-04-01 03:00:00
409,33,2020-04-01 03:00:00
410,152,2020-04-01 03:00:00
411,222,2020-04-01 03:00:00
412,22,2020-04-01 03:00:00
413,109,2020-04-01 03:00:00
414,43,2020-04-01 03:00:00
415,111,2020-04-01 03:00:00
416,225,2020-04-01 03:00:00
417,91,2020-04-01 03:00:00
418,66,2020-04-01 03:00:00
501,112,2020-04-01 03:00:00
502,52,2020-04-01 03:00:00
503,148,2020-04-01 03:00:00
504,352,2020-04-01 03:00:00
505,16,2020-04-01 03:00:00
506,269,2020-04-01 03:00:00
601,261,2020-04-01 03:00:00
603,24,2020-04-01 03:00:00
606,103,2020-04-01 03:00:00
610,132,2020-04-01 03:00:00
611,20,2020-04-01 03:00:00
612,57,2020-04-01 03:00:00
614,3,2020-04-01 03:00:00
616,73,2020-04-01 03:00:00
617,84,2020-04-01 03:00:00
620,25,2020-04-01 03:00:00
621,40,2020-04-01 03:00:00
622,202,2020-04-01 03:00:00
623,39,2020-04-01 03:00:00
701,305,2020-04-01 03:00:00
702,202,2020-04-01 03:00:00
703,290,2020-04-01 03:00:00
704,248,2020-04-01 03:00:00
705,313,2020-04-01 03:00:00
706,649,2020-04-01 03:00:00
707,96,2020-04-01 03:00:00
708,42,2020-04-01 03:00:00
709,215,2020-04-01 03:00:00
801,203,2020-04-01 03:00:00
802,166,2020-04-01 03:00:00
803,115,2020-04-01 03:00:00
804,175,2020-04-01 03:00:00
900,1417,2020-04-01 03:00:00
101,11,2020-04-01 04:00:00
103,13,2020-04-01 04:00:00
104,10,2020-04-01 04:00:00
105,7,2020-04-01 04:00:00
106,22,2020-04-01 04:00:00
107,44,2020-04-01 04:00:00
108,16,2020-04-01 04:00:00
109,62,2020-04-01 04:00:00
201,54,2020-04-01 04:00:00
202,14,2020-04-01 04:00:00
203,1,2020-04-01 04:00:00
204,32,2020-04-01 04:00:00
205,33,2020-04-01 04:00:00
206,25,2020-04-01 04:00:00
207,33,2020-04-01 04:00:00
208,43,2020-04-01 04:00:00
209,32,2020-04-01 04:00:00
210,11,2020-04-01 04:00:00
301,24,2020-04-01 04:00:00
302,58,2020-04-01 04:00:00
303,21,2020-04-01 04:00:00
304,27,2020-04-01 04:00:00
305,183,2020-04-01 04:00:00
306,91,2020-04-01 04:00:00
307,51,2020-04-01 04:00:00
308,48,2020-04-01 04:00:00
309,6,2020-04-01 04:00:00
310,16,2020-04-01 04:00:00
311,15,2020-04-01 04:00:00
312,109,2020-04-01 04:00:00
313,100,2020-04-01 04:00:00
314,29,2020-04-01 04:00:00
315,98,2020-04-01 04:00:00
316,83,2020-04-01 04:00:00
317,111,2020-04-01 04:00:00
318,130,2020-04-01 04:00:00
319,177,2020-04-01 04:00:00
320,82,2020-04-01 04:00:00
321,111,2020-04-01 04:00:00
322,13,2020-04-01 04:00:00
323,28,2020-04-01 04:00:00
325,25,2020-04-01 04:00:00
401,211,2020-04-01 04:00:00
402,31,2020-04-01 04:00:00
403,51,2020-04-01 04:00:00
404,51,2020-04-01 04:00:00
405,32,2020-04-01 04:00:00
406,86,2020-04-01 04:00:00
407,52,2020-04-01 04:00:00
408,47,2020-04-01 04:00:00
409,33,2020-04-01 04:00:00
410,152,2020-04-01 04:00:00
411,222,2020-04-01 04:00:00
412,22,2020-04-01 04:00:00
413,109,2020-04-01 04:00:00
414,43,2020-04-01 04:00:00
415,111,2020-04-01 04:00:00
416,225,2020-04-01 04:00:00
417,91,2020-04-01 04:00:00
418,66,2020-04-01 04:00:00
501,112,2020-04-01 04:00:00
502,52,2020-04-01 04:00:00
503,148,2020-04-01 04:00:00
504,352,2020-04-01 04:00:00
505,16,2020-04-01 04:00:00
506,269,2020-04-01 04:00:00
601,261,2020-04-01 04:00:00
603,24,2020-04-01 04:00:00
606,103,2020-04-01 04:00:00
610,132,2020-04-01 04:00:00
611,20,2020-04-01 04:00:00
612,57,2020-04-01 04:00:00
614,3,2020-04-01 04:00:00
616,73,2020-04-01 04:00:00
617,84,2020-04-01 04:00:00
620,25,2020-04-01 04:00:00
621,40,2020-04-01 04:00:00
622,202,2020-04-01 04:00:00
623,39,2020-04-01 04:00:00
701,305,2020-04-01 04:00:00
702,202,2020-04-01 04:00:00
703,290,2020-04-01 04:00:00
704,248,2020-04-01 04:00:00
705,313,2020-04-01 04:00:00
706,649,2020-04-01 04:00:00
707,96,2020-04-01 04:00:00
708,42,2020-04-01 04:00:00
709,215,2020-04-01 04:00:00
801,203,2020-04-01 04:00:00
802,166,2020-04-01 04:00:00
803,115,2020-04-01 04:00:00
804,175,2020-04-01 04:00:00
900,1417,2020-04-01 04:00:00
101,11,2020-04-01 05:00:00
103,13,2020-04-01 05:00:00
104,10,2020-04-01 05:00:00
105,7,2020-04-01 05:00:00
106,22,2020-04-01 05:00:00
107,44,2020-04-01 05:00:00
108,16,2020-04-01 05:00:00
109,62,2020-04-01 05:00:00
201,54,2020-04-01 05:00:00
202,14,2020-04-01 05:00:00
203,1,2020-04-01 05:00:00
204,32,2020-04-01 05:00:00
205,33,2020-04-01 05:00:00
206,25,2020-04-01 05:00:00
207,33,2020-04-01 05:00:00
208,43,2020-04-01 05:00:00
209,32,2020-04-01 05:00:00
210,11,2020-04-01 05:00:00
301,24,2020-04-01 05:00:00
302,58,2020-04-01 05:00:00
303,21,2020-04-01 05:00:00
304,27,2020-04-01 05:00:00
305,183,2020-04-01 05:00:00
306,91,2020-04-01 05:00:00
307,51,2020-04-01 05:00:00
308,48,2020-04-01 05:00:00
309,6,2020-04-01 05:00:00
310,16,2020-04-01 05:00:00
311,15,2020-04-01 05:00:00
312,109,2020-04-01 05:00:00
313,100,2020-04-01 05:00:00
314,29,2020-04-01 05:00:00
315,98,2020-04-01 05:00:00
316,83,2020-04-01 05:00:00
317,111,2020-04-01 05:00:00
318,130,2020-04-01 05:00:00
319,177,2020-04-01 05:00:00
320,82,2020-04-01 05:00:00
321,111,2020-04-01 05:00:00
322,13,2020-04-01 05:00:00
323,28,2020-04-01 05:00:00
325,25,2020-04-01 05:00:00
401,211,2020-04-01 05:00:00
402,31,2020-04-01 05:00:00
403,51,2020-04-01 05:00:00
404,51,2020-04-01 05:00:00
405,32,2020-04-01 05:00:00
406,86,2020-04-01 05:00:00
407,52,2020-04-01 05:00:00
408,47,2020-04-01 05:00:00
409,33,2020-04-01 05:00:00
410,152,2020-04-01 05:00:00
411,222,2020-04-01 05:00:00
412,22,2020-04-01 05:00:00
413,109,2020-04-01 05:00:00
414,43,2020-04-01 05:00:00
415,111,2020-04-01 05:00:00
416,225,2020-04-01 05:00:00
417,91,2020-04-01 05:00:00
418,66,2020-04-01 05:00:00
501,112,2020-04-01 05:00:00
502,52,2020-04-01 05:00:00
503,148,2020-04-01 05:00:00
504,352,2020-04-01 05:00:00
505,16,2020-04-01 05:00:00
506,269,2020-04-01 05:00:00
601,261,2020-04-01 05:00:00
603,24,2020-04-01 05:00:00
606,103,2020-04-01 05:00:00
610,132,2020-04-01 05:00:00
611,20,2020-04-01 05:00:00
612,57,2020-04-01 05:00:00
614,3,2020-04-01 05:00:00
616,73,2020-04-01 05:00:00
617,84,2020-04-01 05:00:00
620,25,2020-04-01 05:00:00
621,40,2020-04-01 05:00:00
622,202,2020-04-01 05:00:00
623,39,2020-04-01 05:00:00
701,305,2020-04-01 05:00:00
702,202,2020-04-01 05:00:00
703,290,2020-04-01 05:00:00
704,248,2020-04-01 05:00:00
705,313,2020-04-01 05:00:00
706,649,2020-04-01 05:00:00
707,96,2020-04-01 05:00:00
708,42,2020-04-01 05:00:00
709,215,2020-04-01 05:00:00
801,203,2020-04-01 05:00:00
802,166,2020-04-01 05:00:00
803,115,2020-04-01 05:00:00
804,175,2020-04-01 05:00:00
900,1417,2020-04-01 05:00:00
101,11,2020-04-01 06:00:00
103,13,2020-04-01 06:00:00
104,10,2020-04-01 06:00:00
105,7,2020-04-01 06:00:00
106,22,2020-04-01 06:00:00
107,44,2020-04-01 06:00:00
108,16,2020-04-01 06:00:00
109,62,2020-04-01 06:00:00
201,54,2020-04-01 06:00:00
202,14,2020-04-01 06:00:00
203,1,2020-04-01 06:00:00
204,32,2020-04-01 06:00:00
205,33,2020-04-01 06:00:00
206,25,2020-04-01 06:00:00
207,33,2020-04-01 06:00:00
208,43,2020-04-01 06:00:00
209,32,2020-04-01 06:00:00
210,11,2020-04-01 06:00:00
301,24,2020-04-01 06:00:00
302,58,2020-04-01 06:00:00
303,21,2020-04-01 06:00:00
304,27,2020-04-01 06:00:00
305,183,2020-04-01 06:00:00
306,91,2020-04-01 06:00:00
307,51,2020-04-01 06:00:00
308,48,2020-04-01 06:00:00
309,6,2020-04-01 06:00:00
310,16,2020-04-01 06:00:00
311,15,2020-04-01 06:00:00
312,109,2020-04-01 06:00:00
313,100,2020-04-01 06:00:00
314,29,2020-04-01 06:00:00
315,98,2020-04-01 06:00:00
316,83,2020-04-01 06:00:00
317,111,2020-04-01 06:00:00
318,130,2020-04-01 06:00:00
319,177,2020-04-01 06:00:00
320,82,2020-04-01 06:00:00
321,111,2020-04-01 06:00:00
322,13,2020-04-01 06:00:00
323,28,2020-04-01 06:00:00
325,25,2020-04-01 06:00:00
401,211,2020-04-01 06:00:00
402,31,2020-04-01 06:00:00
403,51,2020-04-01 06:00:00
404,51,2020-04-01 06:00:00
405,32,2020-04-01 06:00:00
406,86,2020-04-01 06:00:00
407,52,2020-04-01 06:00:00
408,47,2020-04-01 06:00:00
409,33,2020-04-01 06:00:00
410,152,2020-04-01 06:00:00
411,222,2020-04-01 06:00:00
412,22,2020-04-01 06:00:00
413,109,2020-04-01 06:00:00
414,43,2020-04-01 06:00:00
415,111,2020-04-01 06:00:00
416,225,2020-04-01 06:00:00
417,91,2020-04-01 06:00:00
418,66,2020-04-01 06:00:00
501,112,2020-04-01 06:00:00
502,52,2020-04-01 06:00:00
503,148,2020-04-01 06:00:00
504,352,2020-04-01 06:00:00
505,16,2020-04-01 06:00:00
506,269,2020-04-01 06:00:00
601,261,2020-04-01 06:00:00
603,24,2020-04-01 06:00:00
606,103,2020-04-01 06:00:00
610,132,2020-04-01 06:00:00
611,20,2020-04-01 06:00:00
612,57,2020-04-01 06:00:00
614,3,2020-04-01 06:00:00
616,73,2020-04-01 06:00:00
617,84,2020-04-01 06:00:00
620,25,2020-04-01 06:00:00
621,40,2020-04-01 06:00:00
622,202,2020-04-01 06:00:00
623,39,2020-04-01 06:00:00
701,305,2020-04-01 06:00:00
702,202,2020-04-01 06:00:00
703,290,2020-04-01 06:00:00
704,248,2020-04-01 06:00:00
705,313,2020-04-01 06:00:00
706,649,2020-04-01 06:00:00
707,96,2020-04-01 06:00:00
708,42,2020-04-01 06:00:00
709,215,2020-04-01 06:00:00
801,203,2020-04-01 06:00:00
802,166,2020-04-01 06:00:00
803,115,2020-04-01 06:00:00
804,175,2020-04-01 06:00:00
900,1417,2020-04-01 06:00:00
101,11,2020-04-01 07:00:00
103,13,2020-04-01 07:00:00
104,10,2020-04-01 07:00:00
105,7,2020-04-01 07:00:00
106,22,2020-04-01 07:00:00
107,44,2020-04-01 07:00:00
108,16,2020-04-01 07:00:00
109,62,2020-04-01 07:00:00
201,54,2020-04-01 07:00:00
202,14,2020-04-01 07:00:00
203,1,2020-04-01 07:00:00
204,32,2020-04-01 07:00:00
205,33,2020-04-01 07:00:00
206,25,2020-04-01 07:00:00
207,33,2020-04-01 07:00:00
208,43,2020-04-01 07:00:00
209,32,2020-04-01 07:00:00
210,11,2020-04-01 07:00:00
301,24,2020-04-01 07:00:00
302,58,2020-04-01 07:00:00
303,21,2020-04-01 07:00:00
304,27,2020-04-01 07:00:00
305,183,2020-04-01 07:00:00
306,91,2020-04-01 07:00:00
307,51,2020-04-01 07:00:00
308,48,2020-04-01 07:00:00
309,6,2020-04-01 07:00:00
310,16,2020-04-01 07:00:00
311,15,2020-04-01 07:00:00
312,109,2020-04-01 07:00:00
313,100,2020-04-01 07:00:00
314,29,2020-04-01 07:00:00
315,98,2020-04-01 07:00:00
316,83,2020-04-01 07:00:00
317,111,2020-04-01 07:00:00
318,130,2020-04-01 07:00:00
319,177,2020-04-01 07:00:00
320,82,2020-04-01 07:00:00
321,111,2020-04-01 07:00:00
322,13,2020-04-01 07:00:00
323,28,2020-04-01 07:00:00
325,25,2020-04-01 07:00:00
401,211,2020-04-01 07:00:00
402,31,2020-04-01 07:00:00
403,51,2020-04-01 07:00:00
404,51,2020-04-01 07:00:00
405,32,2020-04-01 07:00:00
406,86,2020-04-01 07:00:00
407,52,2020-04-01 07:00:00
408,50,2020-04-01 07:00:00
409,33,2020-04-01 07:00:00
410,152,2020-04-01 07:00:00
411,222,2020-04-01 07:00:00
412,22,2020-04-01 07:00:00
413,109,2020-04-01 07:00:00
414,43,2020-04-01 07:00:00
415,111,2020-04-01 07:00:00
416,225,2020-04-01 07:00:00
417,91,2020-04-01 07:00:00
418,66,2020-04-01 07:00:00
501,112,2020-04-01 07:00:00
502,52,2020-04-01 07:00:00
503,148,2020-04-01 07:00:00
504,352,2020-04-01 07:00:00
505,16,2020-04-01 07:00:00
506,269,2020-04-01 07:00:00
601,261,2020-04-01 07:00:00
603,24,2020-04-01 07:00:00
606,103,2020-04-01 07:00:00
610,132,2020-04-01 07:00:00
611,20,2020-04-01 07:00:00
612,57,2020-04-01 07:00:00
614,3,2020-04-01 07:00:00
616,73,2020-04-01 07:00:00
617,84,2020-04-01 07:00:00
620,25,2020-04-01 07:00:00
621,40,2020-04-01 07:00:00
622,202,2020-04-01 07:00:00
623,39,2020-04-01 07:00:00
701,305,2020-04-01 07:00:00
702,202,2020-04-01 07:00:00
703,290,2020-04-01 07:00:00
704,248,2020-04-01 07:00:00
705,313,2020-04-01 07:00:00
706,649,2020-04-01 07:00:00
707,96,2020-04-01 07:00:00
708,42,2020-04-01 07:00:00
709,215,2020-04-01 07:00:00
801,203,2020-04-01 07:00:00
802,166,2020-04-01 07:00:00
803,115,2020-04-01 07:00:00
804,175,2020-04-01 07:00:00
900,1417,2020-04-01 07:00:00
101,11,2020-04-01 08:00:00
103,13,2020-04-01 08:00:00
104,10,2020-04-01 08:00:00
105,7,2020-04-01 08:00:00
106,22,2020-04-01 08:00:00
107,44,2020-04-01 08:00:00
108,16,2020-04-01 08:00:00
109,62,2020-04-01 08:00:00
201,54,2020-04-01 08:00:00
202,14,2020-04-01 08:00:00
203,1,2020-04-01 08:00:00
204,32,2020-04-01 08:00:00
205,33,2020-04-01 08:00:00
206,25,2020-04-01 08:00:00
207,33,2020-04-01 08:00:00
208,43,2020-04-01 08:00:00
209,32,2020-04-01 08:00:00
210,11,2020-04-01 08:00:00
301,24,2020-04-01 08:00:00
302,58,2020-04-01 08:00:00
303,21,2020-04-01 08:00:00
304,27,2020-04-01 08:00:00
305,183,2020-04-01 08:00:00
306,91,2020-04-01 08:00:00
307,51,2020-04-01 08:00:00
308,48,2020-04-01 08:00:00
309,6,2020-04-01 08:00:00
310,16,2020-04-01 08:00:00
311,15,2020-04-01 08:00:00
312,109,2020-04-01 08:00:00
313,100,2020-04-01 08:00:00
314,29,2020-04-01 08:00:00
315,99,2020-04-01 08:00:00
316,83,2020-04-01 08:00:00
317,111,2020-04-01 08:00:00
318,130,2020-04-01 08:00:00
319,177,2020-04-01 08:00:00
320,82,2020-04-01 08:00:00
321,111,2020-04-01 08:00:00
322,13,2020-04-01 08:00:00
323,28,2020-04-01 08:00:00
325,25,2020-04-01 08:00:00
401,213,2020-04-01 08:00:00
402,31,2020-04-01 08:00:00
403,51,2020-04-01 08:00:00
404,51,2020-04-01 08:00:00
405,32,2020-04-01 08:00:00
406,87,2020-04-01 08:00:00
407,52,2020-04-01 08:00:00
408,50,2020-04-01 08:00:00
409,33,2020-04-01 08:00:00
410,153,2020-04-01 08:00:00
411,222,2020-04-01 08:00:00
412,22,2020-04-01 08:00:00
413,109,2020-04-01 08:00:00
414,43,2020-04-01 08:00:00
415,111,2020-04-01 08:00:00
416,225,2020-04-01 08:00:00
417,91,2020-04-01 08:00:00
418,66,2020-04-01 08:00:00
501,112,2020-04-01 08:00:00
502,52,2020-04-01 08:00:00
503,148,2020-04-01 08:00:00
504,352,2020-04-01 08:00:00
505,16,2020-04-01 08:00:00
506,269,2020-04-01 08:00:00
601,261,2020-04-01 08:00:00
603,24,2020-04-01 08:00:00
606,103,2020-04-01 08:00:00
610,132,2020-04-01 08:00:00
611,20,2020-04-01 08:00:00
612,57,2020-04-01 08:00:00
614,3,2020-04-01 08:00:00
616,73,2020-04-01 08:00:00
617,84,2020-04-01 08:00:00
620,25,2020-04-01 08:00:00
621,40,2020-04-01 08:00:00
